date,nav,cash,gross_equity,equity_weight,regime,e45_equity_scale,dividend_credit,stock_shares_added,cil_cash_credit,pre_financial,pre_telecom,pre_0050,tgt_financial,tgt_telecom,tgt_0050
2012-12-04,3000000.0,3000000.0,0.0,0.0,Bull,0.9487845249497551,0.0,0.0,0.0,0.0,0.0,0.0,0.7214124680059739,0.08858417194957173,0.13878788499420952
2012-12-05,3005661.9052330507,2399380.1052330504,606281.8,0.20171323958440715,Bull,0.9487845249497551,0.0,0.0,0.0,0.15350139654653752,0.018848094624803597,0.029363748413066024,0.7331738822426096,0.07330348946584164,0.14230715324130402
2012-12-06,3004637.977967273,1797664.977967273,1206973.0,0.4017033029771371,Bull,0.9487845249497551,0.0,0.0,0.0,0.3089531274007318,0.03331033579882752,0.05943983977757779,0.7483955180945548,0.06183432967927635,0.13855467717592412
2012-12-07,3005130.828758844,1195970.5787588444,1809160.25,0.6020237896754749,Bull,0.9513452987022674,0.0,0.0,0.0,0.46948723047199464,0.043699594953820364,0.08883696424965981,0.7635451948907227,0.05352494325199971,0.13427516055954503
2012-12-10,2984873.4507828737,593848.6007828733,2391024.85,0.8010473105226225,Bull,0.9513452987022674,0.0,0.0,0.0,0.6355993918276187,0.05025338677613215,0.11519453191887156,0.7554315128635608,0.07235238762973799,0.1235613982089686
2012-12-11,2989063.564647133,256829.86464713328,2732233.6999999997,0.914076813994602,Bull,0.9513452987022674,0.0,0.0,0.0,0.7258614288639701,0.06704327146808513,0.12117211366254689,0.7554315128635608,0.07235238762973799,0.1235613982089686
2012-12-12,3019857.6690689316,172797.51906893175,2847060.15,0.9427795816873026,Bull,0.9513452987022674,0.0,0.0,0.0,0.7499639381011847,0.07009959514590881,0.12271604844020911,0.7554315128635608,0.07235238762973799,0.1235613982089686
2012-12-13,3030429.9190689316,172797.51906893175,2857632.4,0.9429792063556375,Bull,0.9513452987022674,0.0,0.0,0.0,0.7498638347321275,0.06947119901214625,0.12364417261136373,0.7596261521181781,0.06133675402368398,0.13038239256040543
2012-12-14,3027020.869068932,172797.51906893175,2854223.35,0.9429149891780951,Bull,0.953778033767154,0.0,0.0,0.0,0.751272768958308,0.06899027427724165,0.1226519459425456,0.7615686320768047,0.06149360146118463,0.1307158002291648
2012-12-17,3010075.9690689314,172797.51906893175,2837278.4499999997,0.9425936352289537,Bull,0.953778033767154,0.0,0.0,0.0,0.751376069322125,0.06946814703307293,0.12174941887375589,0.7723871088490407,0.06054779161741666,0.12084313330069668
2012-12-18,3014637.30530503,147329.30530503037,2867308.0,0.951128679710237,Bull,0.953778033767154,0.0,0.0,0.0,0.7670655093170559,0.06305936029699766,0.12100381009618341,0.7723871088490407,0.06054779161741666,0.12084313330069668
2012-12-19,3024172.10530503,147329.30530503037,2876842.8,0.9512827642823026,Bull,0.953778033767154,0.0,0.0,0.0,0.7676000634778221,0.06272252153482111,0.1209601792696595,0.7723871088490407,0.06054779161741666,0.12084313330069668
2012-12-20,2990942.95530503,147329.30530503037,2843613.65,0.9507415194784266,Bull,0.953778033767154,0.0,0.0,0.0,0.7672669737581005,0.06265091069946187,0.12082363502086423,0.7723871088490407,0.06054779161741666,0.12084313330069668
2012-12-21,2954693.50530503,147329.30530503037,2807364.1999999997,0.9501371952655981,Bull,0.9560891320787962,0.0,0.0,0.0,0.7657996323264699,0.06260798274604888,0.12172958019307956,0.7725305558976538,0.05244180252905407,0.1311167736520884
2012-12-22,2960867.45530503,147329.30530503037,2813538.15,0.9502411683302276,Bull,0.9560891320787962,0.0,0.0,0.0,0.7658401074108181,0.06258020759018108,0.12182085332922847,0.7725305558976538,0.05244180252905407,0.1311167736520884
