date,Financial,Telecom,0050
2011-12-01,0.790625,0.1625,0.046875
2011-12-02,0.790625,0.1625,0.046875
2011-12-05,0.790625,0.1625,0.046875
2011-12-06,0.790625,0.1625,0.046875
2011-12-07,0.790625,0.1625,0.046875
2011-12-08,0.790625,0.1625,0.046875
2011-12-09,0.790625,0.1625,0.046875
2011-12-12,0.790625,0.1625,0.046875
2011-12-13,0.790625,0.1625,0.046875
2011-12-14,0.790625,0.1625,0.046875
2011-12-15,0.790625,0.1625,0.046875
2011-12-16,0.790625,0.1625,0.046875
2011-12-19,0.790625,0.1625,0.046875
2011-12-20,0.790625,0.1625,0.046875
2011-12-21,0.790625,0.1625,0.046875
2011-12-22,0.790625,0.1625,0.046875
2011-12-23,0.790625,0.1625,0.046875
2011-12-26,0.790625,0.1625,0.046875
2011-12-27,0.790625,0.1625,0.046875
2011-12-28,0.7780641419121586,0.16704773903921682,0.05488811904862463
2011-12-29,0.7609854952225141,0.17435899758523904,0.06465550719224686
2011-12-30,0.7488940587573795,0.17328157234276037,0.07782436889986019
2012-01-02,0.7390898416168405,0.17795701245775675,0.08295314592540282
2012-01-03,0.7390898416168405,0.17372279093987936,0.08718736744328018
2012-01-04,0.7343729070212804,0.1675788749943012,0.09804821798441833
2012-01-05,0.7343729070212804,0.16399937846601173,0.10162771451270783
2012-01-06,0.7343729070212804,0.16095492506639972,0.10467216791231981
2012-01-09,0.7343729070212804,0.16095492506639972,0.10467216791231981
2012-01-10,0.7343729070212804,0.15813178039822348,0.10749531258049608
2012-01-11,0.7343729070212804,0.15813178039822348,0.10749531258049608
2012-01-12,0.736570030033973,0.15053984829191477,0.11289012167411228
2012-01-13,0.736570030033973,0.15053984829191477,0.11289012167411228
2012-01-16,0.736570030033973,0.15053984829191477,0.11289012167411228
2012-01-17,0.736570030033973,0.15053984829191477,0.11289012167411228
2012-01-18,0.736570030033973,0.14770451047693067,0.11572545948909635
2012-01-30,0.736570030033973,0.14770451047693067,0.11572545948909635
2012-01-31,0.736570030033973,0.14505650346144452,0.1183734665045825
2012-02-01,0.7413007816868136,0.1370567470344525,0.12164247127873398
2012-02-02,0.7413007816868136,0.1370567470344525,0.12164247127873398
2012-02-03,0.7413007816868136,0.1370567470344525,0.12164247127873398
2012-02-04,0.7413007816868136,0.1370567470344525,0.12164247127873398
2012-02-06,0.7413007816868136,0.1370567470344525,0.12164247127873398
2012-02-07,0.7413007816868136,0.1370567470344525,0.12164247127873398
2012-02-08,0.7413007816868136,0.1370567470344525,0.12164247127873398
2012-02-09,0.7413007816868136,0.1370567470344525,0.12164247127873398
2012-02-10,0.7413007816868136,0.1370567470344525,0.12164247127873398
2012-02-13,0.7413007816868136,0.1370567470344525,0.12164247127873398
2012-02-14,0.7413007816868136,0.1370567470344525,0.12164247127873398
2012-02-15,0.7413007816868136,0.1370567470344525,0.12164247127873398
2012-02-16,0.7413007816868136,0.1370567470344525,0.12164247127873398
2012-02-17,0.7413007816868136,0.13441521591618702,0.12428400239699947
2012-02-20,0.7413007816868136,0.13441521591618702,0.12428400239699947
2012-02-21,0.7413007816868136,0.13441521591618702,0.12428400239699947
2012-02-22,0.7413007816868136,0.13441521591618702,0.12428400239699947
2012-02-23,0.7413007816868136,0.13441521591618702,0.12428400239699947
2012-02-24,0.7413007816868136,0.13441521591618702,0.12428400239699947
2012-02-29,0.7413007816868136,0.13178089691365993,0.12691832139952658
2012-03-01,0.7413007816868136,0.13178089691365993,0.12691832139952658
2012-03-02,0.7413007816868136,0.13178089691365993,0.12691832139952658
2012-03-03,0.7413007816868136,0.13178089691365993,0.12691832139952658
2012-03-05,0.7318925859138443,0.12950027579465972,0.138607138291496
2012-03-06,0.7267075480755106,0.12071703871685587,0.15257541320763357
2012-03-07,0.7267075480755106,0.12071703871685587,0.15257541320763357
2012-03-08,0.7267075480755106,0.12071703871685587,0.15257541320763357
2012-03-09,0.7267075480755106,0.12071703871685587,0.15257541320763357
2012-03-12,0.7267075480755106,0.12071703871685587,0.15257541320763357
2012-03-13,0.7267075480755106,0.12071703871685587,0.15257541320763357
2012-03-14,0.7267075480755106,0.12071703871685587,0.15257541320763357
2012-03-15,0.7267075480755106,0.11756963281564983,0.15572281910883962
2012-03-16,0.7298424649476727,0.1022699308555165,0.1678876041968108
2012-03-19,0.7298424649476727,0.09826583423481879,0.17189170081750854
2012-03-20,0.7298424649476727,0.09826583423481879,0.17189170081750854
2012-03-21,0.7298424649476727,0.09826583423481879,0.17189170081750854
2012-03-22,0.7298424649476727,0.10155320043629078,0.16860433461603655
2012-03-23,0.7337563587311915,0.08855948803088723,0.17768415323792128
2012-03-26,0.7337563587311915,0.08855948803088723,0.17768415323792128
2012-03-27,0.7337563587311915,0.09235947242964362,0.17388416883916485
2012-03-28,0.7263702232970402,0.10439563960567763,0.16923413709728213
2012-03-29,0.7263702232970402,0.10439563960567763,0.16923413709728213
2012-03-30,0.720219436084572,0.11700431011880164,0.1627762537966264
2012-04-02,0.720219436084572,0.12101489004101862,0.15876567387440943
2012-04-03,0.7189569360436716,0.134579523268865,0.14646354068746348
2012-04-05,0.7189569360436716,0.137997121503007,0.14304594245332145
2012-04-06,0.7189569360436716,0.137997121503007,0.14304594245332145
2012-04-09,0.7189569360436716,0.137997121503007,0.14304594245332145
2012-04-10,0.7189569360436716,0.14095667875836693,0.14008638519796152
2012-04-11,0.7189569360436716,0.14095667875836693,0.14008638519796152
2012-04-12,0.7189569360436716,0.14095667875836693,0.14008638519796152
2012-04-13,0.7189569360436716,0.14095667875836693,0.14008638519796152
2012-04-16,0.7140713362094673,0.152252426770019,0.13367623702051368
2012-04-17,0.7095223227807537,0.16719500727401118,0.12328266994523523
2012-04-18,0.7095223227807537,0.1700594018429485,0.12041827537629794
2012-04-19,0.7095223227807537,0.1700594018429485,0.12041827537629794
2012-04-20,0.7095223227807537,0.1700594018429485,0.12041827537629794
2012-04-23,0.7196181027970614,0.17581772064657328,0.10456417655636539
2012-04-24,0.7204193257194167,0.1984939533803074,0.08108672090027597
2012-04-25,0.7171946944312346,0.2097694231139126,0.07303588245485279
2012-04-26,0.7171946944312346,0.2144056846199926,0.06839962094877282
2012-04-27,0.7196771444256136,0.22405930888241576,0.05626354669197075
2012-04-30,0.7235407654577981,0.23314808619559257,0.04331114834660927
2012-05-02,0.7235407654577982,0.2373374356634938,0.039121798878708106
2012-05-03,0.7235407654577981,0.2403826846522712,0.03607654988993066
2012-05-04,0.7235407654577981,0.2403826846522712,0.03607654988993066
2012-05-07,0.7235407654577981,0.2403826846522712,0.03607654988993066
2012-05-08,0.7235407654577981,0.2403826846522712,0.03607654988993066
2012-05-09,0.7235407654577981,0.2403826846522712,0.03607654988993066
2012-05-10,0.7235407654577981,0.2403826846522712,0.03607654988993066
2012-05-11,0.7235407654577981,0.2403826846522712,0.03607654988993066
2012-05-14,0.7235407654577981,0.2403826846522712,0.03607654988993066
2012-05-15,0.7235407654577981,0.2403826846522712,0.03607654988993066
2012-05-16,0.7235407654577981,0.2403826846522712,0.03607654988993066
2012-05-17,0.7235407654577981,0.2403826846522712,0.03607654988993066
2012-05-18,0.7222687917450376,0.24829309598378305,0.02943811227117952
2012-05-21,0.7222687917450376,0.24829309598378305,0.02943811227117952
2012-05-22,0.7222687917450376,0.24829309598378305,0.02943811227117952
2012-05-23,0.7222687917450376,0.24829309598378305,0.02943811227117952
2012-05-24,0.7222687917450376,0.24829309598378305,0.02943811227117952
2012-05-25,0.7222687917450376,0.24829309598378305,0.02943811227117952
2012-05-28,0.7222687917450376,0.24829309598378305,0.02943811227117952
2012-05-29,0.7222687917450376,0.24829309598378305,0.02943811227117952
2012-05-30,0.7222687917450376,0.24829309598378305,0.02943811227117952
2012-05-31,0.7222687917450376,0.24829309598378305,0.02943811227117952
2012-06-01,0.7222687917450376,0.24829309598378305,0.02943811227117952
2012-06-04,0.6948265938087781,0.28071412213410574,0.024459284057116157
2012-06-05,0.6948265938087781,0.28071412213410574,0.024459284057116157
2012-06-06,0.6948265938087781,0.28071412213410574,0.024459284057116157
2012-06-07,0.6948265938087781,0.28071412213410574,0.024459284057116157
2012-06-08,0.7033929582087799,0.27588187889465143,0.020725162896568634
2012-06-11,0.7117104060698524,0.2703650219039896,0.017924572026157992
2012-06-12,0.7202125199038549,0.26396335122279513,0.01582412887335001
2012-06-13,0.7303779530922853,0.25537325039897063,0.014248796508744024
2012-06-14,0.7387993563681422,0.24813334639656837,0.013067297235289536
2012-06-15,0.7482371167544138,0.2395817104653875,0.01218117278019867
2012-06-18,0.7482371167544138,0.2395817104653875,0.01218117278019867
2012-06-19,0.7482371167544138,0.2395817104653875,0.01218117278019867
2012-06-20,0.7482371167544138,0.2395817104653875,0.01218117278019867
2012-06-21,0.7482371167544138,0.2395817104653875,0.01218117278019867
2012-06-22,0.7482371167544138,0.2395817104653875,0.01218117278019867
2012-06-25,0.7482371167544138,0.2395817104653875,0.01218117278019867
2012-06-26,0.7482371167544138,0.2395817104653875,0.01218117278019867
2012-06-27,0.7482371167544138,0.2395817104653875,0.01218117278019867
2012-06-28,0.7482371167544138,0.2395817104653875,0.01218117278019867
2012-06-29,0.7482371167544138,0.2395817104653875,0.01218117278019867
2012-07-02,0.7482371167544138,0.2395817104653875,0.01218117278019867
2012-07-03,0.7482371167544138,0.2395817104653875,0.01218117278019867
2012-07-04,0.7561329864794598,0.2318036969075991,0.012063316612941117
2012-07-05,0.7561329864794598,0.2318036969075991,0.012063316612941117
2012-07-06,0.7561329864794598,0.2318036969075991,0.012063316612941117
