date,nav,cash,gross_equity,equity_weight,regime,e45_equity_scale,dividend_credit,stock_shares_added,cil_cash_credit,pre_financial,pre_telecom,pre_0050,pre_def,tgt_financial,tgt_telecom,tgt_0050,tgt_def
2012-12-04,15000000.0,15000000.0,0.0,0.0,Bull,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.699844550391898,0.1416833986221099,0.15847205098599215,0.0
2012-12-05,15026155.563759875,12233705.563759875,2792450.0,0.1858392845828669,Bull,1.0,0.0,0.0,0.0,0.13905419727181192,0.01816831982349645,0.028616767487558512,0.0,0.7110351448447055,0.13126254896658243,0.157702306188712,0.0
2012-12-06,15021393.100334002,9454093.100334002,5567300.0,0.3706247458417296,Bull,1.0,0.0,0.0,0.0,0.2772512490807126,0.03628158828942982,0.05709190847158718,0.0,0.7260513571727256,0.12344691172493683,0.1505017311023376,0.0
2012-12-07,15023086.449971627,6641836.4499716265,8381250.0,0.557891351281935,Bull,1.0,0.0,0.0,0.0,0.41742753866745164,0.05435634033787659,0.08610747227660685,0.0,0.738964167056836,0.11758518379370261,0.14345064914946143,0.0
2012-12-10,14937450.266564503,3844700.2665645024,11092750.0,0.7426133511439797,Bull,1.0,0.0,0.0,0.0,0.5573943244274263,0.07377430420415729,0.11144472251239622,0.0,0.733096097435321,0.1343159157025829,0.13258798686209608,0.0
2012-12-11,14957101.425185002,1075151.4251850022,13881950.0,0.9281176616630649,Bull,1.0,0.0,0.0,0.0,0.686630364270126,0.11594492480206939,0.12554237259086945,0.0,0.733096097435321,0.1343159157025829,0.13258798686209608,0.0
2012-12-12,15102572.544046877,536672.5440468771,14565900.0,0.9644648259439468,Bull,1.0,0.0,0.0,0.0,0.72101623536265,0.1144904283662306,0.12895816221506606,0.0,0.733096097435321,0.1343159157025829,0.13258798686209608,0.0
2012-12-13,15152327.919932626,429827.91993262706,14722500.0,0.971632878973851,Bull,1.0,0.0,0.0,0.0,0.7281323410039463,0.11354030938947958,0.12996022858042502,0.0,0.733096097435321,0.1343159157025829,0.13258798686209608,0.0
2012-12-14,15127777.618297627,355727.6182976271,14772050.0,0.9764851369928018,Bull,1.0,0.0,0.0,0.0,0.72986596435984,0.11763790061585157,0.12898127201711035,0.0,0.733096097435321,0.1343159157025829,0.13258798686209608,0.0
2012-12-17,15045227.618297627,355727.6182976271,14689500.0,0.976356115884548,Bull,1.0,0.0,0.0,0.0,0.7298726399223806,0.11846946056384618,0.12801401539832122,0.0,0.7473692443585237,0.12818976549490424,0.12444099014657206,0.0
2012-12-18,15072656.209215501,192156.2092155021,14880500.0,0.9872513373523364,Bull,1.0,0.0,0.0,0.0,0.7404467961775982,0.11890405878853917,0.127900482386199,0.0,0.7579187591666439,0.12375049822342718,0.11833074260992904,0.0
2012-12-19,15117179.508054502,135279.5080545021,14981900.0,0.9910512732892783,Bull,1.0,0.0,0.0,0.0,0.7520119737906742,0.11826280153962927,0.12077649795897479,0.0,0.7579187591666439,0.12375049822342718,0.11833074260992904,0.0
2012-12-20,14942929.508054502,135279.5080545021,14807650.0,0.9909469218882694,Bull,1.0,0.0,0.0,0.0,0.7520847899297344,0.1181562155565487,0.12070591640198623,0.0,0.7579187591666439,0.12375049822342718,0.11833074260992904,0.0
2012-12-21,14754479.508054502,135279.5080545021,14619200.0,0.9908312924233855,Bull,1.0,0.0,0.0,0.0,0.7510397092591947,0.11812005967737471,0.12167152348681608,0.0,0.7527863782024712,0.11781287366757034,0.12940074812995828,0.0
2012-12-22,14786729.508054502,135279.5080545021,14651450.0,0.9908512894632437,Bull,1.0,0.0,0.0,0.0,0.7510078543028061,0.11809237458822958,0.12175106057220807,0.0,0.7527863782024712,0.11781287366757034,0.12940074812995828,0.0
2012-12-24,14801979.508054502,135279.5080545021,14666700.0,0.9908607150833515,Bull,1.0,0.0,0.0,0.0,0.7517980952442638,0.11801124295905681,0.1210513768800309,0.0,0.7527863782024712,0.11781287366757034,0.12940074812995828,0.0
2012-12-25,14973129.508054502,135279.5080545021,14837850.0,0.9909651814617825,Bull,1.0,0.0,0.0,0.0,0.7512958459317864,0.11795797258348077,0.12171136294651533,0.0,0.7527863782024712,0.11781287366757034,0.12940074812995828,0.0
2012-12-26,14911879.508054502,135279.5080545021,14776600.0,0.9909280712748898,Bull,1.0,0.0,0.0,0.0,0.750502308844105,0.11844248064410692,0.12198328178667789,0.0,0.7527863782024712,0.11781287366757034,0.12940074812995828,0.0
2012-12-27,14942829.508054502,135279.5080545021,14807550.0,0.9909468613035045,Bull,1.0,0.0,0.0,0.0,0.7508785397003992,0.11845146188986044,0.12161685971324485,0.0,0.7645897836518534,0.11335965525067776,0.12205056109746872,0.0
2012-12-28,15057679.508054502,135279.5080545021,14922400.0,0.9910159126456277,Bull,1.0,0.0,0.0,0.0,0.7498764994938375,0.11965987183059643,0.12147954132119379,0.0,0.7645897836518534,0.11335965525067776,0.12205056109746872,0.0
2013-01-02,15181429.508054502,135279.5080545021,15046150.0,0.991089145591808,Bull,1.0,0.0,0.0,0.0,0.751612356000213,0.11764373039129407,0.12183305920030095,0.0,0.7645897836518534,0.11335965525067776,0.12205056109746872,0.0
2013-01-03,15212729.508054502,135279.5080545021,15077450.0,0.9911074795628965,Bull,1.0,0.0,0.0,0.0,0.7528399156730059,0.11567943800409122,0.12258812588579937,0.0,0.7645897836518534,0.11335965525067776,0.12205056109746872,0.0
2013-01-04,15096229.508054502,135279.5080545021,14960950.0,0.9910388545707838,Bull,1.0,0.0,0.0,0.0,0.7507801861354081,0.11751278682226532,0.12274588161311029,0.0,0.7645897836518534,0.11335965525067776,0.12205056109746872,0.0
2013-01-07,15045579.508054502,135279.5080545021,14910300.0,0.9910086874365934,Bull,1.0,0.0,0.0,0.0,0.7497085767923708,0.11870596270777622,0.1225941479364464,0.0,0.7577782547151372,0.11001974143800834,0.1322020038468546,0.0
2013-01-08,15053029.508054502,135279.5080545021,14917750.0,0.9910131373899109,Bull,1.0,0.0,0.0,0.0,0.74994538434669,0.11932481757502023,0.12174293546820068,0.0,0.7577782547151372,0.11001974143800834,0.1322020038468546,0.0
2013-01-09,15023029.508054502,135279.5080545021,14887750.0,0.9909951912174589,Bull,1.0,0.0,0.0,0.0,0.7502448153987284,0.11831168933317067,0.12243868648555987,0.0,0.7577782547151372,0.11001974143800834,0.1322020038468546,0.0
2013-01-10,15224779.508054502,135279.5080545021,15089500.0,0.9911145177516079,Bull,1.0,0.0,0.0,0.0,0.7519911860755084,0.11741385148167761,0.1217094801944219,0.0,0.7577782547151372,0.11001974143800834,0.1322020038468546,0.0
2013-01-11,15224829.508054502,135279.5080545021,15089550.0,0.9911145469325003,Bull,1.0,0.0,0.0,0.0,0.7527079363310645,0.11680918982108536,0.1215974207803505,0.0,0.7577782547151372,0.11001974143800834,0.1322020038468546,0.0
2013-01-14,15223379.508054502,135279.5080545021,15088100.0,0.9911137006087953,Bull,1.0,0.0,0.0,0.0,0.7524544726707597,0.1169385548759471,0.12172067306208852,0.0,0.7577782547151372,0.11001974143800834,0.1322020038468546,0.0
2013-01-15,15159429.508054502,135279.5080545021,15024150.0,0.9910762137861042,Bull,1.0,0.0,0.0,0.0,0.7529274102257967,0.11703606649955611,0.12111273706075135,0.0,0.7577782547151372,0.11001974143800834,0.1322020038468546,0.0
2013-01-16,15062529.508054502,135279.5080545021,14927250.0,0.991018805441532,Bull,1.0,0.0,0.0,0.0,0.75221429401624,0.11758981113051913,0.12121470029477292,0.0,0.7577782547151372,0.11001974143800834,0.1322020038468546,0.0
2013-01-17,14969029.508054502,135279.5080545021,14833750.0,0.9909627068353555,Bull,1.0,0.0,0.0,0.0,0.7516419146575868,0.11825749952911073,0.12106329264865805,0.0,0.7577782547151372,0.11001974143800834,0.1322020038468546,0.0
2013-01-18,15110329.508054502,135279.5080545021,14975050.0,0.9910472165426709,Bull,1.0,0.0,0.0,0.0,0.7511649559958133,0.11848848160760718,0.12139377893925037,0.0,0.7577782547151372,0.11001974143800834,0.1322020038468546,0.0
2013-01-21,15095079.508054502,135279.5080545021,14959800.0,0.9910381718769802,Bull,1.0,0.0,0.0,0.0,0.7508274463842644,0.11880692639234323,0.12140379910037259,0.0,0.7683336910363527,0.10751480607850622,0.12415150288514093,0.0
2013-01-22,15166051.675966501,3901.6759665020945,15162150.0,0.9997427362078237,Bull,1.0,0.0,0.0,0.0,0.7596868483745135,0.11888394148473047,0.1211719463485797,0.0,0.7683336910363527,0.10751480607850622,0.12415150288514093,0.0
2013-01-23,15156351.675966501,3901.6759665020945,15152450.0,0.9997425715601013,Bull,1.0,0.0,0.0,0.0,0.7591305774624222,0.11947466241967677,0.1211373316780023,0.0,0.7683336910363527,0.10751480607850622,0.12415150288514093,0.0
2013-01-24,15061401.675966501,3901.6759665020945,15057500.0,0.9997409486812421,Bull,1.0,0.0,0.0,0.0,0.7585416182233828,0.11997555333003516,0.12122377712782413,0.0,0.7683336910363527,0.10751480607850622,0.12415150288514093,0.0
2013-01-25,15010401.675966501,3901.6759665020945,15006500.0,0.9997400685171038,Bull,1.0,0.0,0.0,0.0,0.7586139429054818,0.11994349244382059,0.12118263316780141,0.0,0.7683336910363527,0.10751480607850622,0.12415150288514093,0.0
2013-01-28,15150701.675966501,3901.6759665020945,15146800.0,0.9997424755598818,Bull,1.0,0.0,0.0,0.0,0.7615686881554246,0.11755231131144199,0.1206214760930153,0.0,0.7683336910363527,0.10751480607850622,0.12415150288514093,0.0
2013-01-29,15258401.675966501,3901.6759665020945,15254500.0,0.9997442932720374,Bull,1.0,0.0,0.0,0.0,0.7603876373417784,0.11791536480743713,0.1214412911228218,0.0,0.7683336910363527,0.10751480607850622,0.12415150288514093,0.0
2013-01-30,15270701.675966501,3901.6759665020945,15266800.0,0.9997444992345936,Bull,1.0,0.0,0.0,0.0,0.7607639941184773,0.11741438200065675,0.12156612311545967,0.0,0.7683336910363527,0.10751480607850622,0.12415150288514093,0.0
